Year,Region,Index,Source,CO2eq,Unit
2009,British Columbia,2420,Coal Production,1.55,Mt
2009,British Columbia,2421,"Light Manufacturing, Construction and Forest Resources",2.08,Mt
2009,Canada,2422,National Inventory Total,697.73,Mt
2009,Canada,2423,Oil and Gas,176.91,Mt
2009,Canada,2424,Electricity,93.73,Mt
2009,Canada,2425,Transport,161.52,Mt
2009,Canada,2426,Heavy Industry,71.53,Mt
2009,Canada,2427,Buildings,82.58,Mt
2009,Canada,2428,Agriculture,61.93,Mt
2009,Canada,2429,Waste,27,Mt
2009,Canada,2430,Coal Production,2.42,Mt
2009,Canada,2431,"Light Manufacturing, Construction and Forest Resources",20.11,Mt
2009,Manitoba,2432,Provincial Inventory Total,19.65,Mt
2009,Manitoba,2433,Oil and Gas,0.73,Mt
2009,Manitoba,2434,Electricity,0.2,Mt
2009,Manitoba,2435,Transport,5.55,Mt
2009,Manitoba,2436,Heavy Industry,1.62,Mt
2009,Manitoba,2437,Buildings,2.6,Mt
2009,Manitoba,2438,Agriculture,6.71,Mt
2009,Manitoba,2439,Waste,1.42,Mt
2009,Manitoba,2440,"Light Manufacturing, Construction and Forest Resources",0.82,Mt
2009,New Brunswick,2441,Provincial Inventory Total,18.06,Mt
2009,New Brunswick,2442,Oil and Gas,3.36,Mt
2009,New Brunswick,2443,Electricity,6.65,Mt
2009,New Brunswick,2444,Transport,3.98,Mt
2009,New Brunswick,2445,Heavy Industry,0.99,Mt
2009,New Brunswick,2446,Buildings,1.33,Mt
2009,New Brunswick,2447,Agriculture,0.53,Mt
2009,New Brunswick,2448,Waste,0.74,Mt
2009,New Brunswick,2449,Coal Production,0,Mt
2009,New Brunswick,2450,"Light Manufacturing, Construction and Forest Resources",0.49,Mt
2009,Newfoundland and Labrador,2451,Provincial Inventory Total,10.02,Mt
2009,Newfoundland and Labrador,2452,Oil and Gas,2.72,Mt
2009,Newfoundland and Labrador,2453,Electricity,0.78,Mt
2009,Newfoundland and Labrador,2454,Transport,3.71,Mt
2009,Newfoundland and Labrador,2455,Heavy Industry,1.2,Mt
2009,Newfoundland and Labrador,2456,Buildings,0.76,Mt
2009,Newfoundland and Labrador,2457,Agriculture,0.09,Mt
2009,Newfoundland and Labrador,2458,Waste,0.62,Mt
2009,Newfoundland and Labrador,2459,"Light Manufacturing, Construction and Forest Resources",0.15,Mt
2009,Northwest Territories,2460,Territorial Inventory Total,1.47,Mt
2009,Northwest Territories,2461,Oil and Gas,0.04,Mt
2009,Northwest Territories,2462,Electricity,x,Mt
2009,Northwest Territories,2463,Transport,0.68,Mt
2009,Northwest Territories,2464,Heavy Industry,0.27,Mt
2009,Northwest Territories,2465,Buildings,0.36,Mt
2009,Northwest Territories,2466,Waste,0.04,Mt
2009,Northwest Territories,2467,"Light Manufacturing, Construction and Forest Resources",x,Mt
2009,Nova Scotia,2468,Provincial Inventory Total,20.56,Mt
2009,Nova Scotia,2469,Oil and Gas,1.44,Mt
2009,Nova Scotia,2470,Electricity,9.47,Mt
2009,Nova Scotia,2471,Transport,4.8,Mt
2009,Nova Scotia,2472,Heavy Industry,0.56,Mt
2009,Nova Scotia,2473,Buildings,2.66,Mt
2009,Nova Scotia,2474,Agriculture,0.47,Mt
2009,Nova Scotia,2475,Waste,0.61,Mt
2009,Nova Scotia,2476,Coal Production,0.09,Mt
2009,Nova Scotia,2477,"Light Manufacturing, Construction and Forest Resources",0.46,Mt
2009,Nunavut,2478,Territorial Inventory Total,0.59,Mt
2009,Nunavut,2479,Electricity,x,Mt
2009,Nunavut,2480,Transport,0.39,Mt
2009,Nunavut,2481,Heavy Industry,0.05,Mt
2009,Nunavut,2482,Buildings,0.01,Mt
2009,Nunavut,2483,Waste,0.03,Mt
2009,Nunavut,2484,"Light Manufacturing, Construction and Forest Resources",x,Mt
2009,Ontario,2485,Provincial Inventory Total,165.52,Mt
2009,Ontario,2486,Oil and Gas,9.38,Mt
2009,Ontario,2487,Electricity,14.37,Mt
2009,Ontario,2488,Transport,54.49,Mt
2009,Ontario,2489,Heavy Industry,26.17,Mt
2009,Ontario,2490,Buildings,33.15,Mt
2009,Ontario,2491,Agriculture,10.94,Mt
2009,Ontario,2492,Waste,8.01,Mt
2009,Ontario,2493,"Light Manufacturing, Construction and Forest Resources",9.02,Mt
2009,Prince Edward Island,2494,Provincial Inventory Total,1.81,Mt
2009,Prince Edward Island,2495,Oil and Gas,0,Mt
2009,Prince Edward Island,2496,Electricity,0.01,Mt
2009,Prince Edward Island,2497,Transport,0.72,Mt
2009,Prince Edward Island,2498,Heavy Industry,0.01,Mt
2009,Prince Edward Island,2499,Buildings,0.5,Mt
2009,Prince Edward Island,2500,Agriculture,0.32,Mt
2009,Prince Edward Island,2501,Waste,0.09,Mt
2009,Prince Edward Island,2502,"Light Manufacturing, Construction and Forest Resources",0.16,Mt
2009,Quebec,2503,Provincial Inventory Total,82.36,Mt
2009,Quebec,2504,Oil and Gas,4.14,Mt
2009,Quebec,2505,Electricity,0.68,Mt
2009,Quebec,2506,Transport,31.76,Mt
2009,Quebec,2507,Heavy Industry,16.76,Mt
2009,Quebec,2508,Buildings,11.5,Mt
2009,Quebec,2509,Agriculture,8.21,Mt
2009,Quebec,2510,Waste,5.37,Mt
2009,Quebec,2511,"Light Manufacturing, Construction and Forest Resources",3.95,Mt
2009,Saskatchewan,2512,Provincial Inventory Total,71.71,Mt
2009,Saskatchewan,2513,Oil and Gas,26.52,Mt
2009,Saskatchewan,2514,Electricity,15.04,Mt
2009,Saskatchewan,2515,Transport,8.5,Mt
2009,Saskatchewan,2516,Heavy Industry,2.51,Mt
2009,Saskatchewan,2517,Buildings,3.62,Mt
2009,Saskatchewan,2518,Agriculture,13.48,Mt
2009,Saskatchewan,2519,Waste,1.38,Mt
2009,Saskatchewan,2520,Coal Production,0.04,Mt
2009,Saskatchewan,2521,"Light Manufacturing, Construction and Forest Resources",0.63,Mt
2009,Yukon,2522,Territorial Inventory Total,0.58,Mt
2009,Yukon,2523,Oil and Gas,0.02,Mt
2009,Yukon,2524,Electricity,0.02,Mt
2009,Yukon,2525,Transport,0.38,Mt
2009,Yukon,2526,Heavy Industry,0.02,Mt
2009,Yukon,2527,Buildings,0.09,Mt
2009,Yukon,2528,Waste,0.03,Mt
2009,Yukon,2529,"Light Manufacturing, Construction and Forest Resources",0.03,Mt
2010,Alberta,2530,Provincial Inventory Total,254.93,Mt
2010,Alberta,2531,Oil and Gas,120.22,Mt
2010,Alberta,2532,Electricity,44.73,Mt
2010,Alberta,2533,Transport,29,Mt
2010,Alberta,2534,Heavy Industry,16.67,Mt
2010,Alberta,2535,Buildings,17.78,Mt
2010,Alberta,2536,Agriculture,19.05,Mt
2010,Alberta,2537,Waste,4.1,Mt
2010,Alberta,2538,Coal Production,0.76,Mt
2010,Alberta,2539,"Light Manufacturing, Construction and Forest Resources",2.63,Mt
2010,British Columbia,2540,Provincial Inventory Total,59.28,Mt
2010,British Columbia,2541,Oil and Gas,14.1,Mt
2010,British Columbia,2542,Electricity,0.98,Mt
2010,British Columbia,2543,Transport,20.26,Mt
2010,British Columbia,2544,Heavy Industry,5.69,Mt
2010,British Columbia,2545,Buildings,7.21,Mt
2010,British Columbia,2546,Agriculture,2.4,Mt
2010,British Columbia,2547,Waste,4.5,Mt
2010,British Columbia,2548,Coal Production,1.88,Mt
2010,British Columbia,2549,"Light Manufacturing, Construction and Forest Resources",2.25,Mt
2010,Canada,2550,National Inventory Total,709.65,Mt
2010,Canada,2551,Oil and Gas,181.44,Mt
2010,Canada,2552,Electricity,94.62,Mt
2010,Canada,2553,Transport,167.23,Mt
2010,Canada,2554,Heavy Industry,74.55,Mt
2010,Canada,2555,Buildings,79.44,Mt
2010,Canada,2556,Agriculture,61.85,Mt
2010,Canada,2557,Waste,26.07,Mt
2010,Canada,2558,Coal Production,2.76,Mt
2010,Canada,2559,"Light Manufacturing, Construction and Forest Resources",21.69,Mt
2010,Manitoba,2560,Provincial Inventory Total,19.33,Mt
2010,Manitoba,2561,Oil and Gas,0.67,Mt
2010,Manitoba,2562,Electricity,0.09,Mt
2010,Manitoba,2563,Transport,5.89,Mt
2010,Manitoba,2564,Heavy Industry,1.32,Mt
2010,Manitoba,2565,Buildings,2.55,Mt
2010,Manitoba,2566,Agriculture,6.55,Mt
2010,Manitoba,2567,Waste,1.44,Mt
2010,Manitoba,2568,"Light Manufacturing, Construction and Forest Resources",0.81,Mt
2010,New Brunswick,2569,Provincial Inventory Total,17.69,Mt
2010,New Brunswick,2570,Oil and Gas,4.19,Mt
2010,New Brunswick,2571,Electricity,4.71,Mt
2010,New Brunswick,2572,Transport,4.39,Mt
2010,New Brunswick,2573,Heavy Industry,1.05,Mt
2010,New Brunswick,2574,Buildings,1.52,Mt
2010,New Brunswick,2575,Agriculture,0.59,Mt
2010,New Brunswick,2576,Waste,0.71,Mt
2010,New Brunswick,2577,"Light Manufacturing, Construction and Forest Resources",0.53,Mt
2010,Newfoundland and Labrador,2578,Provincial Inventory Total,9.95,Mt
2010,Newfoundland and Labrador,2579,Oil and Gas,2.63,Mt
2010,Newfoundland and Labrador,2580,Electricity,0.69,Mt
2010,Newfoundland and Labrador,2581,Transport,3.75,Mt
2010,Newfoundland and Labrador,2582,Heavy Industry,1.14,Mt
2010,Newfoundland and Labrador,2583,Buildings,0.81,Mt
2010,Newfoundland and Labrador,2584,Agriculture,0.1,Mt
2010,Newfoundland and Labrador,2585,Waste,0.61,Mt
2010,Newfoundland and Labrador,2586,"Light Manufacturing, Construction and Forest Resources",0.23,Mt
2010,Northwest Territories,2587,Territorial Inventory Total,1.49,Mt
2010,Northwest Territories,2588,Oil and Gas,0.12,Mt
2010,Northwest Territories,2589,Electricity,x,Mt
2010,Northwest Territories,2590,Transport,0.65,Mt
2010,Northwest Territories,2591,Heavy Industry,0.29,Mt
2010,Northwest Territories,2592,Buildings,0.32,Mt
2010,Northwest Territories,2593,Waste,0.04,Mt
2010,Northwest Territories,2594,"Light Manufacturing, Construction and Forest Resources",x,Mt
2010,Nova Scotia,2595,Provincial Inventory Total,20.22,Mt
2010,Nova Scotia,2596,Oil and Gas,1.42,Mt
2010,Nova Scotia,2597,Electricity,8.87,Mt
2010,Nova Scotia,2598,Transport,5.01,Mt
2010,Nova Scotia,2599,Heavy Industry,0.66,Mt
2010,Nova Scotia,2600,Buildings,2.62,Mt
2010,Nova Scotia,2601,Agriculture,0.47,Mt
2010,Nova Scotia,2602,Waste,0.6,Mt
2010,Nova Scotia,2603,Coal Production,0.09,Mt
2010,Nova Scotia,2604,"Light Manufacturing, Construction and Forest Resources",0.47,Mt
2010,Nunavut,2605,Territorial Inventory Total,0.6,Mt
2010,Nunavut,2606,Electricity,x,Mt
2010,Nunavut,2607,Transport,0.38,Mt
2010,Nunavut,2608,Heavy Industry,0.06,Mt
2010,Nunavut,2609,Buildings,0.01,Mt
2010,Nunavut,2610,Waste,0.03,Mt
2010,Nunavut,2611,"Light Manufacturing, Construction and Forest Resources",x,Mt
2010,Ontario,2612,Provincial Inventory Total,173.13,Mt
2010,Ontario,2613,Oil and Gas,9.3,Mt
2010,Ontario,2614,Electricity,18.94,Mt
2010,Ontario,2615,Transport,56.11,Mt
2010,Ontario,2616,Heavy Industry,28.51,Mt
2010,Ontario,2617,Buildings,32.12,Mt
2010,Ontario,2618,Agriculture,11.26,Mt
2010,Ontario,2619,Waste,7.43,Mt
2010,Ontario,2620,"Light Manufacturing, Construction and Forest Resources",9.46,Mt
2010,Prince Edward Island,2621,Provincial Inventory Total,1.84,Mt
2010,Prince Edward Island,2622,Oil and Gas,0,Mt
2010,Prince Edward Island,2623,Electricity,0,Mt
2010,Prince Edward Island,2624,Transport,0.74,Mt
2010,Prince Edward Island,2625,Heavy Industry,0.01,Mt
2010,Prince Edward Island,2626,Buildings,0.47,Mt
2010,Prince Edward Island,2627,Agriculture,0.32,Mt
2010,Prince Edward Island,2628,Waste,0.09,Mt
2010,Prince Edward Island,2629,"Light Manufacturing, Construction and Forest Resources",0.21,Mt
2010,Quebec,2630,Provincial Inventory Total,79.48,Mt
2010,Quebec,2631,Oil and Gas,3.07,Mt
2010,Quebec,2632,Electricity,0.45,Mt
2010,Quebec,2633,Transport,31.62,Mt
2010,Quebec,2634,Heavy Industry,16.12,Mt
2010,Quebec,2635,Buildings,10.4,Mt
2010,Quebec,2636,Agriculture,8.3,Mt
2010,Quebec,2637,Waste,5.11,Mt
2010,Quebec,2638,"Light Manufacturing, Construction and Forest Resources",4.41,Mt
2010,Saskatchewan,2639,Provincial Inventory Total,71.07,Mt
2010,Saskatchewan,2640,Oil and Gas,25.69,Mt
2010,Saskatchewan,2641,Electricity,14.95,Mt
2010,Saskatchewan,2642,Transport,8.99,Mt
2010,Saskatchewan,2643,Heavy Industry,3.02,Mt
2010,Saskatchewan,2644,Buildings,3.54,Mt
2010,Saskatchewan,2645,Agriculture,12.81,Mt
2010,Saskatchewan,2646,Waste,1.39,Mt
2010,Saskatchewan,2647,Coal Production,0.04,Mt
2010,Saskatchewan,2648,"Light Manufacturing, Construction and Forest Resources",0.65,Mt
2010,Yukon,2649,Territorial Inventory Total,0.65,Mt
2010,Yukon,2650,Oil and Gas,0.03,Mt
2010,Yukon,2651,Electricity,0.02,Mt
2010,Yukon,2652,Transport,0.44,Mt
2010,Yukon,2653,Heavy Industry,0.02,Mt
2010,Yukon,2654,Buildings,0.08,Mt
2010,Yukon,2655,Waste,0.03,Mt
2010,Yukon,2656,"Light Manufacturing, Construction and Forest Resources",0.02,Mt
2011,Alberta,2657,Provincial Inventory Total,263.73,Mt
2011,Alberta,2658,Oil and Gas,126.83,Mt
2011,Alberta,2659,Electricity,44.79,Mt
2011,Alberta,2660,Transport,28.23,Mt
2011,Alberta,2661,Heavy Industry,18.2,Mt
2011,Alberta,2662,Buildings,18.93,Mt
2011,Alberta,2663,Agriculture,18.98,Mt
2011,Alberta,2664,Waste,4.17,Mt
2011,Alberta,2665,Coal Production,0.73,Mt
2011,Alberta,2666,"Light Manufacturing, Construction and Forest Resources",2.86,Mt
2011,British Columbia,2667,Provincial Inventory Total,59.46,Mt
2011,British Columbia,2668,Oil and Gas,14.76,Mt
2011,British Columbia,2669,Electricity,0.3,Mt
2011,British Columbia,2670,Transport,19.84,Mt
2011,British Columbia,2671,Heavy Industry,5.74,Mt
2011,British Columbia,2672,Buildings,8.07,Mt
2011,British Columbia,2673,Agriculture,2.35,Mt
2011,British Columbia,2674,Waste,4.43,Mt
2011,British Columbia,2675,Coal Production,1.82,Mt
2011,British Columbia,2676,"Light Manufacturing, Construction and Forest Resources",2.15,Mt
2011,Canada,2677,National Inventory Total,720.82,Mt
2011,Canada,2678,Oil and Gas,187.21,Mt
2011,Canada,2679,Electricity,86.57,Mt
2011,Canada,2680,Transport,168.33,Mt
2011,Canada,2681,Heavy Industry,80.39,Mt
2011,Canada,2682,Buildings,84.68,Mt
2011,Canada,2683,Agriculture,62.37,Mt
2011,Canada,2684,Waste,26.1,Mt
2011,Canada,2685,Coal Production,2.67,Mt
2011,Canada,2686,"Light Manufacturing, Construction and Forest Resources",22.5,Mt
2011,Manitoba,2687,Provincial Inventory Total,19.32,Mt
2011,Manitoba,2688,Oil and Gas,0.8,Mt
2011,Manitoba,2689,Electricity,0.13,Mt
2011,Manitoba,2690,Transport,6.01,Mt
2011,Manitoba,2691,Heavy Industry,1.29,Mt
2011,Manitoba,2692,Buildings,2.6,Mt
2011,Manitoba,2693,Agriculture,6.26,Mt
2011,Manitoba,2694,Waste,1.45,Mt
2011,Manitoba,2695,"Light Manufacturing, Construction and Forest Resources",0.79,Mt
2011,New Brunswick,2696,Provincial Inventory Total,17.79,Mt
2011,New Brunswick,2697,Oil and Gas,3.64,Mt
2011,New Brunswick,2698,Electricity,4.25,Mt
2011,New Brunswick,2699,Transport,5.04,Mt
2011,New Brunswick,2700,Heavy Industry,1.14,Mt
2011,New Brunswick,2701,Buildings,1.94,Mt
2011,New Brunswick,2702,Agriculture,0.58,Mt
2011,New Brunswick,2703,Waste,0.71,Mt
2011,New Brunswick,2704,"Light Manufacturing, Construction and Forest Resources",0.49,Mt
2011,Newfoundland and Labrador,2705,Provincial Inventory Total,10.27,Mt
2011,Newfoundland and Labrador,2706,Oil and Gas,2.36,Mt
2011,Newfoundland and Labrador,2707,Electricity,0.79,Mt
2011,Newfoundland and Labrador,2708,Transport,4.11,Mt
2011,Newfoundland and Labrador,2709,Heavy Industry,1.04,Mt
2011,Newfoundland and Labrador,2710,Buildings,0.92,Mt
2011,Newfoundland and Labrador,2711,Agriculture,0.13,Mt
2011,Newfoundland and Labrador,2712,Waste,0.61,Mt
2011,Newfoundland and Labrador,2713,"Light Manufacturing, Construction and Forest Resources",0.32,Mt
2011,Northwest Territories,2714,Territorial Inventory Total,1.48,Mt
2011,Northwest Territories,2715,Oil and Gas,0.09,Mt
2011,Northwest Territories,2716,Electricity,x,Mt
2011,Northwest Territories,2717,Transport,0.67,Mt
2011,Northwest Territories,2718,Heavy Industry,0.26,Mt
2011,Northwest Territories,2719,Buildings,0.32,Mt
2011,Northwest Territories,2720,Waste,0.04,Mt
2011,Northwest Territories,2721,"Light Manufacturing, Construction and Forest Resources",x,Mt
2011,Nova Scotia,2722,Provincial Inventory Total,20.84,Mt
2011,Nova Scotia,2723,Oil and Gas,1.54,Mt
2011,Nova Scotia,2724,Electricity,8.55,Mt
2011,Nova Scotia,2725,Transport,5.47,Mt
2011,Nova Scotia,2726,Heavy Industry,0.65,Mt
2011,Nova Scotia,2727,Buildings,2.99,Mt
2011,Nova Scotia,2728,Agriculture,0.51,Mt
2011,Nova Scotia,2729,Waste,0.58,Mt
2011,Nova Scotia,2730,Coal Production,0.08,Mt
2011,Nova Scotia,2731,"Light Manufacturing, Construction and Forest Resources",0.47,Mt
2011,Nunavut,2732,Territorial Inventory Total,0.63,Mt
2011,Nunavut,2733,Electricity,x,Mt
2011,Nunavut,2734,Transport,0.45,Mt
2011,Nunavut,2735,Heavy Industry,0.06,Mt
2011,Nunavut,2736,Buildings,0.01,Mt
2011,Nunavut,2737,Waste,0.03,Mt
2011,Nunavut,2738,"Light Manufacturing, Construction and Forest Resources",x,Mt
2011,Ontario,2739,Provincial Inventory Total,172.32,Mt
2011,Ontario,2740,Oil and Gas,9,Mt
2011,Ontario,2741,Electricity,12.92,Mt
2011,Ontario,2742,Transport,56.15,Mt
2011,Ontario,2743,Heavy Industry,30.64,Mt
2011,Ontario,2744,Buildings,34.56,Mt
2011,Ontario,2745,Agriculture,11.71,Mt
2011,Ontario,2746,Waste,7.69,Mt
2011,Ontario,2747,"Light Manufacturing, Construction and Forest Resources",9.65,Mt
2011,Prince Edward Island,2748,Provincial Inventory Total,2.01,Mt
2011,Prince Edward Island,2749,Oil and Gas,0,Mt
2011,Prince Edward Island,2750,Electricity,0,Mt
2011,Prince Edward Island,2751,Transport,0.83,Mt
2011,Prince Edward Island,2752,Heavy Industry,0.01,Mt
2011,Prince Edward Island,2753,Buildings,0.58,Mt
2011,Prince Edward Island,2754,Agriculture,0.33,Mt
2011,Prince Edward Island,2755,Waste,0.09,Mt
2011,Prince Edward Island,2756,"Light Manufacturing, Construction and Forest Resources",0.17,Mt
2011,Quebec,2757,Provincial Inventory Total,81.54,Mt
2011,Quebec,2758,Oil and Gas,2.74,Mt
2011,Quebec,2759,Electricity,0.43,Mt
2011,Quebec,2760,Transport,32.5,Mt
2011,Quebec,2761,Heavy Industry,17.38,Mt
2011,Quebec,2762,Buildings,10.35,Mt
2011,Quebec,2763,Agriculture,8.45,Mt
2011,Quebec,2764,Waste,4.89,Mt
2011,Quebec,2765,"Light Manufacturing, Construction and Forest Resources",4.8,Mt
2011,Saskatchewan,2766,Provincial Inventory Total,70.75,Mt
2011,Saskatchewan,2767,Oil and Gas,25.43,Mt
2011,Saskatchewan,2768,Electricity,14.24,Mt
2011,Saskatchewan,2769,Transport,8.58,Mt
2011,Saskatchewan,2770,Heavy Industry,3.96,Mt
2011,Saskatchewan,2771,Buildings,3.33,Mt
2011,Saskatchewan,2772,Agriculture,13.06,Mt
2011,Saskatchewan,2773,Waste,1.39,Mt
2011,Saskatchewan,2774,Coal Production,0.03,Mt
2011,Saskatchewan,2775,"Light Manufacturing, Construction and Forest Resources",0.73,Mt
2011,Yukon,2776,Territorial Inventory Total,0.69,Mt
2011,Yukon,2777,Oil and Gas,0.02,Mt
2011,Yukon,2778,Electricity,0.03,Mt
2011,Yukon,2779,Transport,0.46,Mt
2011,Yukon,2780,Heavy Industry,0.03,Mt
2011,Yukon,2781,Buildings,0.1,Mt
2011,Yukon,2782,Waste,0.03,Mt
2011,Yukon,2783,"Light Manufacturing, Construction and Forest Resources",0.02,Mt
2012,Alberta,2784,Provincial Inventory Total,273.05,Mt
2012,Alberta,2785,Oil and Gas,133.63,Mt
2012,Alberta,2786,Electricity,42.44,Mt
2012,Alberta,2787,Transport,29.77,Mt
2012,Alberta,2788,Heavy Industry,17.91,Mt
2012,Alberta,2789,Buildings,22.62,Mt
2012,Alberta,2790,Agriculture,19.09,Mt
2012,Alberta,2791,Waste,4.31,Mt
2012,Alberta,2792,Coal Production,0.56,Mt
2012,Alberta,2793,"Light Manufacturing, Construction and Forest Resources",2.72,Mt
2012,British Columbia,2794,Provincial Inventory Total,59.55,Mt
2012,British Columbia,2795,Oil and Gas,13.93,Mt
2012,British Columbia,2796,Electricity,0.27,Mt
2012,British Columbia,2797,Transport,20.93,Mt
2012,British Columbia,2798,Heavy Industry,5.68,Mt
2012,British Columbia,2799,Buildings,7.8,Mt
2012,British Columbia,2800,Agriculture,2.49,Mt
2012,British Columbia,2801,Waste,4.15,Mt
2012,British Columbia,2802,Coal Production,1.99,Mt
2012,British Columbia,2803,"Light Manufacturing, Construction and Forest Resources",2.31,Mt
2012,Canada,2804,National Inventory Total,725.59,Mt
2012,Canada,2805,Oil and Gas,194.17,Mt
2012,Canada,2806,Electricity,83.26,Mt
2012,Canada,2807,Transport,170.53,Mt
2012,Canada,2808,Heavy Industry,80.16,Mt
2012,Canada,2809,Buildings,83.22,Mt
2012,Canada,2810,Agriculture,63.71,Mt
2012,Canada,2811,Waste,25.95,Mt
2012,Canada,2812,Coal Production,2.68,Mt
2012,Canada,2813,"Light Manufacturing, Construction and Forest Resources",21.9,Mt
2012,Manitoba,2814,Provincial Inventory Total,20.83,Mt
2012,Manitoba,2815,Oil and Gas,0.88,Mt
2012,Manitoba,2816,Electricity,0.11,Mt
2012,Manitoba,2817,Transport,7.15,Mt
2012,Manitoba,2818,Heavy Industry,1.18,Mt
2012,Manitoba,2819,Buildings,2.44,Mt
2012,Manitoba,2820,Agriculture,6.65,Mt
2012,Manitoba,2821,Waste,1.47,Mt
2012,Manitoba,2822,"Light Manufacturing, Construction and Forest Resources",0.95,Mt
2012,New Brunswick,2823,Provincial Inventory Total,16.1,Mt
2012,New Brunswick,2824,Oil and Gas,3.43,Mt
2012,New Brunswick,2825,Electricity,3.57,Mt
2012,New Brunswick,2826,Transport,4.56,Mt
2012,New Brunswick,2827,Heavy Industry,1.02,Mt
2012,New Brunswick,2828,Buildings,1.9,Mt
2012,New Brunswick,2829,Agriculture,0.57,Mt
2012,New Brunswick,2830,Waste,0.66,Mt
2012,New Brunswick,2831,"Light Manufacturing, Construction and Forest Resources",0.39,Mt
2012,Newfoundland and Labrador,2832,Provincial Inventory Total,9.81,Mt
2012,Newfoundland and Labrador,2833,Oil and Gas,2.32,Mt
2012,Newfoundland and Labrador,2834,Electricity,0.77,Mt
2012,Newfoundland and Labrador,2835,Transport,4.11,Mt
2012,Newfoundland and Labrador,2836,Heavy Industry,0.88,Mt
2012,Newfoundland and Labrador,2837,Buildings,0.72,Mt
2012,Newfoundland and Labrador,2838,Agriculture,0.15,Mt
2012,Newfoundland and Labrador,2839,Waste,0.62,Mt
2012,Newfoundland and Labrador,2840,"Light Manufacturing, Construction and Forest Resources",0.24,Mt
2012,Northwest Territories,2841,Territorial Inventory Total,1.57,Mt
2012,Northwest Territories,2842,Oil and Gas,0.11,Mt
2012,Northwest Territories,2843,Electricity,x,Mt
2012,Northwest Territories,2844,Transport,0.71,Mt
2012,Northwest Territories,2845,Heavy Industry,0.36,Mt
2012,Northwest Territories,2846,Buildings,0.28,Mt
2012,Northwest Territories,2847,Waste,0.04,Mt
2012,Northwest Territories,2848,"Light Manufacturing, Construction and Forest Resources",x,Mt
